"CloudletID","Priority","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"824","SUCCESS","0","9","32768","0","0.0","422","2","261.1536306004392","272.2363806004405","11.082750000001283"
"825","SUCCESS","0","6","32768","0","0.0","870","2","261.1536306004392","328.94088060044726","67.78725000000804"
"827","SUCCESS","0","9","32768","0","0.0","1128","2","261.1536306004392","271.02638060044035","9.872750000001133"
"828","SUCCESS","0","6","32768","0","0.0","678","2","261.1536306004392","335.21088060044804","74.05725000000882"
"829","SUCCESS","0","6","32768","0","0.0","348","2","261.1536306004392","367.55088060045205","106.39725000001283"
"831","SUCCESS","0","6","32768","0","0.0","598","2","261.1536306004392","326.85838060044705","65.70475000000783"
"832","SUCCESS","0","0","32768","0","0.0","1507","2","261.1536306004392","278.3703806004412","17.21675000000198"
"833","SUCCESS","0","6","32768","0","0.0","618","2","261.1536306004392","329.0508806004473","67.89725000000806"
"834","SUCCESS","0","6","32768","0","0.0","727","2","261.1536306004392","335.100880600448","73.94725000000881"
"835","SUCCESS","0","6","32768","0","0.0","701","2","261.1536306004392","333.1208806004478","71.96725000000856"
"836","SUCCESS","0","6","32768","0","0.0","762","2","261.1536306004392","333.78088060044786","72.62725000000864"
"838","SUCCESS","0","6","32768","0","0.0","661","2","261.1536306004392","333.4508806004478","72.2972500000086"
"839","SUCCESS","0","3","32768","0","0.0","1886","2","261.1536306004392","263.77563060043946","2.6220000000002415"
"840","SUCCESS","0","4","32768","0","0.0","1325","2","261.1536306004392","265.20563060043963","4.052000000000419"
"842","SUCCESS","0","9","32768","0","0.0","1724","2","261.1536306004392","270.5863806004403","9.432750000001079"
"843","SUCCESS","0","6","32768","0","0.0","822","2","261.1536306004392","332.90088060044775","71.74725000000853"
"844","SUCCESS","0","6","32768","0","0.0","410","2","261.1536306004392","358.3108806004509","97.15725000001169"
"847","SUCCESS","0","4","32768","0","0.0","1762","2","261.1536306004392","265.20563060043963","4.052000000000419"
"848","SUCCESS","0","4","32768","0","0.0","1096","2","269.1656306004401","273.2263806004406","4.060750000000496"
"849","SUCCESS","0","3","32768","0","0.0","1477","2","269.1656306004401","275.97638060044096","6.810750000000837"
"850","SUCCESS","0","9","32768","0","0.0","1082","2","269.1656306004401","276.086380600441","6.920750000000851"
"851","SUCCESS","0","3","32768","0","0.0","1528","2","269.1656306004401","275.86638060044095","6.7007500000008235"
"855","SUCCESS","0","3","32768","0","0.0","150","2","269.1656306004401","279.2503806004413","10.08475000000118"
"857","SUCCESS","0","4","32768","0","0.0","1186","2","269.1656306004401","273.2263806004406","4.060750000000496"
"858","SUCCESS","0","6","32768","0","0.0","469","2","269.1656306004401","353.6908806004503","84.5252500000102"
"859","SUCCESS","0","4","32768","0","0.0","1088","2","269.1656306004401","273.2263806004406","4.060750000000496"
"860","SUCCESS","0","6","32768","0","0.0","430","2","269.1656306004401","361.5008806004513","92.33525000001117"
"861","SUCCESS","0","0","32768","0","0.0","1630","2","269.1656306004401","287.2633806004422","18.097750000002065"
"862","SUCCESS","0","6","32768","0","0.0","504","2","269.1656306004401","341.5908806004488","72.4252500000087"
"864","SUCCESS","0","6","32768","0","0.0","313","2","269.1656306004401","368.7608806004522","99.59525000001207"
"865","SUCCESS","0","6","32768","0","0.0","384","2","269.1656306004401","367.44088060045203","98.27525000001191"
